record_id,datetime,year,month,day,hour,pm10,so2,no2,co,o3,temperature,pressure,dew_point,rain,wind_direction,wind_speed,pm25
22823,2015-11-06 16:00:00,2015,11,6,16,24.0,5.0,49.0,800.0,26.0,1.4,1024.6,0.1,0.0,NE,2.2,24.0
22824,2015-11-06 17:00:00,2015,11,6,17,23.0,6.0,41.0,700.0,32.0,1.8,1024.9,-0.9,0.0,NE,2.4,23.0
22825,2015-11-06 18:00:00,2015,11,6,18,18.0,6.0,44.0,700.0,32.0,1.6,1025.9,-0.2,0.0,NE,2.9,18.0
22826,2015-11-06 19:00:00,2015,11,6,19,19.0,6.0,40.0,700.0,35.0,1.4,1026.5,0.4,0.1,NE,1.6,19.0
22827,2015-11-06 20:00:00,2015,11,6,20,23.0,5.0,45.0,700.0,30.0,1.6,1026.5,0.6,0.1,NE,2.0,23.0
22828,2015-11-06 21:00:00,2015,11,6,21,27.0,5.0,40.0,700.0,35.0,1.6,1026.1,-0.5,0.0,NE,3.8,27.0
22829,2015-11-06 22:00:00,2015,11,6,22,18.0,6.0,25.0,600.0,49.0,1.4,1025.7,-1.0,0.1,NE,2.8,18.0
22830,2015-11-06 23:00:00,2015,11,6,23,12.0,6.0,20.0,500.0,55.0,1.4,1025.6,-1.5,0.0,NE,3.1,12.0
22831,2015-11-07 00:00:00,2015,11,7,0,15.0,5.0,17.0,500.0,58.0,1.2,1025.5,-1.7,0.0,NE,2.5,15.0
22832,2015-11-07 01:00:00,2015,11,7,1,12.0,6.0,15.0,600.0,58.0,1.7,1025.6,-0.7,0.0,NNE,2.2,12.0
22833,2015-11-07 02:00:00,2015,11,7,2,10.0,3.0,19.0,500.0,51.0,1.0,1025.4,0.0,0.5,NNE,1.7,10.0
22834,2015-11-07 03:00:00,2015,11,7,3,16.0,2.0,23.0,600.0,45.0,0.7,1024.8,0.1,0.6,ENE,1.5,16.0
22835,2015-11-07 04:00:00,2015,11,7,4,24.0,2.0,30.0,600.0,,0.4,1024.4,-0.3,0.4,NE,2.7,24.0
22836,2015-11-07 05:00:00,2015,11,7,5,14.0,2.0,15.0,500.0,52.0,0.2,1024.4,-0.5,0.6,NNE,3.1,14.0
22837,2015-11-07 06:00:00,2015,11,7,6,8.0,2.0,14.0,400.0,58.0,0.3,1024.5,-1.1,0.3,NNE,3.1,8.0
22838,2015-11-07 07:00:00,2015,11,7,7,6.0,2.0,20.0,400.0,54.0,0.6,1024.6,-1.5,0.1,NNE,2.9,6.0
22839,2015-11-07 08:00:00,2015,11,7,8,6.0,2.0,28.0,500.0,46.0,0.5,1025.1,-0.8,0.1,NNE,2.8,6.0
22840,2015-11-07 09:00:00,2015,11,7,9,10.0,2.0,33.0,500.0,41.0,1.1,1024.9,-0.5,0.2,NE,2.0,10.0
22841,2015-11-07 10:00:00,2015,11,7,10,15.0,2.0,36.0,600.0,39.0,1.9,1024.7,-1.0,0.0,NNE,2.1,15.0
22842,2015-11-07 11:00:00,2015,11,7,11,19.0,2.0,43.0,700.0,32.0,2.5,1024.0,-1.1,0.0,NNE,2.5,19.0
22843,2015-11-07 12:00:00,2015,11,7,12,19.0,3.0,50.0,800.0,30.0,3.0,1023.3,-0.8,0.1,NNE,2.0,19.0
22844,2015-11-07 13:00:00,2015,11,7,13,15.0,3.0,35.0,700.0,43.0,3.6,1022.3,-1.6,0.0,NE,2.6,15.0
22845,2015-11-07 14:00:00,2015,11,7,14,19.0,4.0,29.0,600.0,49.0,3.8,1021.9,-2.0,0.0,NE,2.9,19.0
22846,2015-11-07 15:00:00,2015,11,7,15,16.0,4.0,27.0,500.0,52.0,3.8,1021.7,-2.0,0.0,NE,2.6,16.0
22847,2015-11-07 16:00:00,2015,11,7,16,14.0,3.0,32.0,500.0,47.0,3.8,1022.0,-2.2,0.0,NE,2.4,14.0
22848,2015-11-07 17:00:00,2015,11,7,17,15.0,4.0,42.0,500.0,39.0,3.5,1021.9,-2.7,0.0,NE,2.5,15.0
22849,2015-11-07 18:00:00,2015,11,7,18,17.0,4.0,37.0,500.0,46.0,3.3,1022.6,-2.7,0.0,ENE,2.8,17.0
22850,2015-11-07 19:00:00,2015,11,7,19,22.0,4.0,44.0,500.0,40.0,3.1,1023.4,-2.4,0.0,E,1.9,18.0
22851,2015-11-07 20:00:00,2015,11,7,20,22.0,5.0,50.0,600.0,36.0,3.2,1023.4,-2.5,0.0,ENE,1.4,22.0
22852,2015-11-07 21:00:00,2015,11,7,21,26.0,5.0,52.0,600.0,32.0,3.4,1023.7,-2.0,0.0,ENE,2.1,23.0
22853,2015-11-07 22:00:00,2015,11,7,22,25.0,5.0,42.0,500.0,42.0,3.0,1023.6,-1.7,0.0,ENE,1.7,23.0
22854,2015-11-07 23:00:00,2015,11,7,23,22.0,4.0,36.0,500.0,47.0,3.0,1023.4,-1.4,0.0,E,0.8,22.0
22855,2015-11-08 00:00:00,2015,11,8,0,23.0,4.0,41.0,600.0,41.0,2.7,1022.7,-1.7,0.0,E,1.0,23.0
22856,2015-11-08 01:00:00,2015,11,8,1,25.0,4.0,25.0,500.0,56.0,3.5,1022.5,-1.5,0.0,NNE,1.4,25.0
22857,2015-11-08 02:00:00,2015,11,8,2,29.0,5.0,25.0,500.0,55.0,3.3,1022.3,-1.3,0.0,NNE,1.5,29.0
22858,2015-11-08 03:00:00,2015,11,8,3,31.0,5.0,31.0,600.0,47.0,3.2,1022.0,-1.2,0.0,NE,1.2,31.0
22859,2015-11-08 04:00:00,2015,11,8,4,33.0,5.0,36.0,700.0,40.0,3.1,1021.6,-0.9,0.0,NE,0.6,33.0
22860,2015-11-08 05:00:00,2015,11,8,5,35.0,5.0,38.0,700.0,36.0,2.5,1021.4,-1.7,0.0,NE,0.9,35.0
22861,2015-11-08 06:00:00,2015,11,8,6,38.0,6.0,37.0,700.0,38.0,2.4,1021.6,-1.6,0.0,ENE,1.0,38.0
22862,2015-11-08 07:00:00,2015,11,8,7,38.0,6.0,49.0,800.0,29.0,2.3,1021.9,-1.5,0.0,NE,1.1,38.0
22863,2015-11-08 08:00:00,2015,11,8,8,38.0,6.0,42.0,700.0,39.0,2.2,1022.1,-1.4,0.0,NNE,1.6,38.0
22864,2015-11-08 09:00:00,2015,11,8,9,46.0,6.0,54.0,800.0,28.0,2.4,1022.5,-1.2,0.0,NE,1.3,46.0
22865,2015-11-08 10:00:00,2015,11,8,10,46.0,5.0,45.0,800.0,38.0,2.8,1022.5,-1.6,0.0,N,1.6,46.0
22866,2015-11-08 11:00:00,2015,11,8,11,46.0,6.0,41.0,800.0,43.0,3.5,1021.9,-1.5,0.0,ENE,2.5,46.0
22867,2015-11-08 12:00:00,2015,11,8,12,49.0,6.0,44.0,800.0,42.0,5.1,1021.3,-0.1,0.0,WNW,1.3,49.0
22868,2015-11-08 13:00:00,2015,11,8,13,50.0,6.0,49.0,1000.0,41.0,6.2,1020.2,-0.1,0.0,SSW,1.0,50.0
22869,2015-11-08 14:00:00,2015,11,8,14,60.0,6.0,51.0,900.0,44.0,6.9,1019.7,0.8,0.0,NNW,1.1,60.0
22870,2015-11-08 15:00:00,2015,11,8,15,65.0,5.0,69.0,1000.0,30.0,6.6,1019.5,0.5,0.0,ESE,0.8,65.0
22871,2015-11-08 16:00:00,2015,11,8,16,69.0,5.0,82.0,1100.0,18.0,6.5,1019.6,0.4,0.0,S,0.8,69.0
22872,2015-11-08 17:00:00,2015,11,8,17,76.0,4.0,94.0,1300.0,7.0,5.5,1020.0,1.4,0.0,E,1.1,74.0
22873,2015-11-08 18:00:00,2015,11,8,18,107.0,4.0,109.0,1700.0,2.0,4.2,1020.5,1.4,0.0,SSW,0.8,89.0
22874,2015-11-08 19:00:00,2015,11,8,19,104.0,4.0,112.0,1600.0,2.0,4.8,1021.2,1.6,0.0,W,1.8,99.0
22875,2015-11-08 20:00:00,2015,11,8,20,95.0,4.0,92.0,1500.0,2.0,4.5,1021.6,1.5,0.0,WSW,1.8,95.0
22876,2015-11-08 21:00:00,2015,11,8,21,91.0,3.0,81.0,1400.0,2.0,3.5,1021.6,1.4,0.0,W,1.0,91.0
22877,2015-11-08 22:00:00,2015,11,8,22,82.0,4.0,73.0,1500.0,2.0,2.1,1022.1,1.1,0.0,SW,0.2,82.0
22878,2015-11-08 23:00:00,2015,11,8,23,78.0,4.0,71.0,1400.0,2.0,1.4,1022.0,0.8,0.0,WNW,0.4,77.0
22879,2015-11-09 00:00:00,2015,11,9,0,81.0,4.0,70.0,1400.0,2.0,1.0,1022.0,0.6,0.0,E,0.6,81.0
22880,2015-11-09 01:00:00,2015,11,9,1,93.0,4.0,72.0,1800.0,2.0,2.7,1022.1,2.4,0.0,ENE,1.0,93.0
22881,2015-11-09 02:00:00,2015,11,9,2,142.0,4.0,84.0,2800.0,5.0,3.0,1022.4,2.4,0.0,NE,1.0,135.0
22882,2015-11-09 03:00:00,2015,11,9,3,176.0,5.0,78.0,3600.0,6.0,2.7,1022.3,2.1,0.0,ENE,1.1,162.0
22883,2015-11-09 04:00:00,2015,11,9,4,170.0,4.0,79.0,3300.0,,2.7,1022.1,2.1,0.0,NE,0.9,166.0
22884,2015-11-09 05:00:00,2015,11,9,5,159.0,4.0,67.0,2900.0,5.0,2.4,1022.3,1.7,0.0,ESE,0.8,159.0
22885,2015-11-09 06:00:00,2015,11,9,6,140.0,3.0,70.0,2400.0,4.0,2.7,1022.8,2.0,0.0,E,0.9,140.0
22886,2015-11-09 07:00:00,2015,11,9,7,140.0,2.0,73.0,2300.0,4.0,2.9,1023.1,2.0,0.0,E,0.9,140.0
22887,2015-11-09 08:00:00,2015,11,9,8,142.0,3.0,70.0,2500.0,4.0,3.2,1023.8,2.2,0.0,E,1.1,142.0
22888,2015-11-09 09:00:00,2015,11,9,9,139.0,3.0,73.0,2600.0,4.0,3.6,1024.3,2.0,0.0,ENE,1.5,139.0
22889,2015-11-09 10:00:00,2015,11,9,10,149.0,4.0,76.0,2600.0,5.0,4.4,1024.2,2.3,0.0,ENE,1.5,146.0
22890,2015-11-09 11:00:00,2015,11,9,11,183.0,4.0,80.0,2700.0,5.0,5.1,1024.1,2.4,0.0,ENE,1.0,164.0
22891,2015-11-09 12:00:00,2015,11,9,12,171.0,4.0,84.0,2600.0,6.0,6.0,1023.6,2.8,0.0,NE,0.7,164.0
22892,2015-11-09 13:00:00,2015,11,9,13,119.0,3.0,59.0,1600.0,12.0,5.9,1023.1,2.4,0.0,SW,2.3,119.0
22893,2015-11-09 14:00:00,2015,11,9,14,119.0,3.0,56.0,1500.0,14.0,5.6,1022.7,2.4,0.0,SW,1.9,119.0
22894,2015-11-09 15:00:00,2015,11,9,15,128.0,3.0,65.0,1600.0,12.0,5.7,1022.5,2.3,0.0,WSW,1.7,128.0
22895,2015-11-09 16:00:00,2015,11,9,16,145.0,2.0,73.0,1700.0,8.0,5.8,1022.9,2.6,0.0,SSW,1.7,141.0
22896,2015-11-09 17:00:00,2015,11,9,17,159.0,2.0,77.0,1800.0,4.0,5.9,1023.2,2.7,0.0,WSW,1.3,156.0
22897,2015-11-09 18:00:00,2015,11,9,18,159.0,2.0,83.0,1900.0,2.0,6.0,1023.6,2.6,0.0,SSW,1.3,155.0
22898,2015-11-09 19:00:00,2015,11,9,19,157.0,2.0,84.0,1900.0,2.0,6.0,1024.2,2.6,0.0,SW,1.0,157.0
22899,2015-11-09 20:00:00,2015,11,9,20,150.0,2.0,87.0,1800.0,3.0,5.9,1024.4,3.1,0.0,ESE,0.6,150.0
22900,2015-11-09 21:00:00,2015,11,9,21,160.0,3.0,86.0,2100.0,3.0,5.7,1024.9,3.4,0.0,N,1.4,154.0
22901,2015-11-09 22:00:00,2015,11,9,22,163.0,4.0,87.0,2500.0,4.0,5.5,1025.1,3.2,0.0,NE,0.7,161.0
22902,2015-11-09 23:00:00,2015,11,9,23,152.0,4.0,83.0,2200.0,3.0,5.5,1025.1,3.0,0.0,WNW,0.7,152.0
22903,2015-11-10 00:00:00,2015,11,10,0,133.0,3.0,78.0,1600.0,3.0,5.6,1024.9,2.4,0.0,W,0.9,133.0
22904,2015-11-10 01:00:00,2015,11,10,1,137.0,3.0,81.0,1600.0,3.0,6.0,1025.1,2.8,0.0,SW,1.8,127.0
22905,2015-11-10 02:00:00,2015,11,10,2,117.0,3.0,73.0,1500.0,4.0,5.9,1025.3,2.7,0.0,SW,2.0,117.0
22906,2015-11-10 03:00:00,2015,11,10,3,116.0,3.0,69.0,1500.0,6.0,5.8,1025.1,2.6,0.0,WNW,0.7,116.0
22907,2015-11-10 04:00:00,2015,11,10,4,123.0,2.0,69.0,1600.0,5.0,5.5,1024.9,3.0,0.0,E,1.1,123.0
22908,2015-11-10 05:00:00,2015,11,10,5,148.0,3.0,71.0,1800.0,10.0,5.1,1024.9,2.6,0.0,E,0.6,148.0
22909,2015-11-10 06:00:00,2015,11,10,6,158.0,3.0,77.0,2000.0,7.0,5.0,1025.1,3.3,0.0,NE,0.9,154.0
22910,2015-11-10 07:00:00,2015,11,10,7,132.0,4.0,83.0,2100.0,3.0,4.9,1025.4,3.6,0.0,NE,1.3,132.0
22911,2015-11-10 08:00:00,2015,11,10,8,135.0,4.0,82.0,2300.0,3.0,5.0,1026.1,2.7,0.0,ESE,1.4,135.0
22912,2015-11-10 09:00:00,2015,11,10,9,146.0,3.0,79.0,2400.0,3.0,5.2,1026.4,2.5,0.0,SSE,1.1,142.0
22913,2015-11-10 13:00:00,2015,11,10,13,158.0,4.0,64.0,2300.0,8.0,5.4,1024.7,3.4,0.0,S,1.2,158.0
22914,2015-11-10 14:00:00,2015,11,10,14,151.0,5.0,66.0,2400.0,7.0,5.2,1024.3,3.8,0.0,ESE,1.3,151.0
22915,2015-11-10 15:00:00,2015,11,10,15,141.0,5.0,67.0,2200.0,6.0,5.1,1024.2,3.9,0.0,ESE,2.0,141.0
22916,2015-11-10 16:00:00,2015,11,10,16,124.0,4.0,67.0,2200.0,5.0,5.2,1024.3,4.0,0.0,SE,1.1,124.0
22917,2015-11-10 17:00:00,2015,11,10,17,122.0,4.0,69.0,2200.0,3.0,5.4,1024.4,4.2,0.0,S,0.9,122.0
22918,2015-11-10 18:00:00,2015,11,10,18,124.0,5.0,72.0,2400.0,4.0,5.5,1024.8,4.3,0.0,SSE,1.3,124.0
22919,2015-11-10 19:00:00,2015,11,10,19,141.0,5.0,73.0,2500.0,3.0,5.6,1025.2,3.9,0.0,SSE,1.0,141.0
22920,2015-11-10 20:00:00,2015,11,10,20,157.0,5.0,73.0,2600.0,3.0,5.4,1025.4,3.6,0.0,SSE,1.2,157.0
22921,2015-11-10 21:00:00,2015,11,10,21,172.0,5.0,71.0,2500.0,3.0,5.3,1025.6,3.8,0.0,ESE,1.2,172.0
22922,2015-11-10 22:00:00,2015,11,10,22,169.0,5.0,69.0,2500.0,3.0,5.4,1026.1,3.9,0.0,SE,1.3,169.0
22923,2015-11-10 23:00:00,2015,11,10,23,178.0,5.0,69.0,2600.0,3.0,5.5,1026.3,4.0,0.0,SE,1.1,178.0
22924,2015-11-11 00:00:00,2015,11,11,0,178.0,5.0,68.0,2300.0,3.0,5.3,1026.2,4.1,0.0,ESE,0.7,178.0
22925,2015-11-11 01:00:00,2015,11,11,1,167.0,5.0,66.0,2100.0,2.0,5.7,1026.1,4.7,0.0,ENE,1.3,167.0
22926,2015-11-11 02:00:00,2015,11,11,2,153.0,4.0,62.0,2300.0,2.0,5.6,1026.3,4.6,0.0,E,1.1,153.0
22927,2015-11-11 03:00:00,2015,11,11,3,141.0,4.0,63.0,2200.0,2.0,5.6,1025.9,4.9,0.0,NE,0.8,141.0
22928,2015-11-11 04:00:00,2015,11,11,4,116.0,3.0,65.0,2600.0,,5.4,1025.5,5.0,0.0,ENE,0.9,116.0
22929,2015-11-11 05:00:00,2015,11,11,5,142.0,4.0,62.0,2800.0,3.0,5.3,1025.7,4.9,0.0,ENE,1.0,142.0
22930,2015-11-11 06:00:00,2015,11,11,6,126.0,4.0,64.0,2600.0,3.0,5.3,1026.1,4.9,0.0,ENE,1.0,126.0
22931,2015-11-11 07:00:00,2015,11,11,7,119.0,4.0,64.0,2700.0,3.0,5.3,1026.5,4.9,0.0,ENE,0.9,119.0
22932,2015-11-11 08:00:00,2015,11,11,8,116.0,5.0,65.0,2600.0,3.0,5.4,1027.0,4.5,0.0,ENE,1.1,116.0
22933,2015-11-11 09:00:00,2015,11,11,9,101.0,6.0,67.0,2400.0,5.0,5.6,1027.5,4.1,0.0,ENE,0.9,101.0
22934,2015-11-11 10:00:00,2015,11,11,10,91.0,6.0,68.0,2200.0,9.0,6.1,1027.6,3.4,0.0,ENE,1.3,91.0
22935,2015-11-11 11:00:00,2015,11,11,11,86.0,7.0,66.0,2200.0,16.0,6.3,1027.6,2.9,0.0,N,1.8,86.0
22936,2015-11-11 12:00:00,2015,11,11,12,71.0,6.0,51.0,1800.0,28.0,6.4,1027.2,2.8,0.0,E,1.3,71.0
22937,2015-11-11 13:00:00,2015,11,11,13,81.0,6.0,66.0,1800.0,15.0,6.4,1026.8,2.5,0.0,E,1.5,81.0
22938,2015-11-11 14:00:00,2015,11,11,14,104.0,5.0,73.0,2000.0,9.0,6.4,1026.7,2.5,0.0,E,1.3,104.0
22939,2015-11-11 15:00:00,2015,11,11,15,96.0,4.0,74.0,1900.0,6.0,6.2,1026.7,2.3,0.0,E,1.4,96.0
22940,2015-11-11 16:00:00,2015,11,11,16,91.0,4.0,76.0,1900.0,3.0,6.1,1026.9,2.5,0.0,E,1.3,91.0
22941,2015-11-11 17:00:00,2015,11,11,17,98.0,4.0,79.0,2000.0,3.0,5.7,1026.7,3.4,0.0,ESE,1.4,95.0
22942,2015-11-11 18:00:00,2015,11,11,18,132.0,4.0,84.0,2500.0,3.0,5.6,1027.0,3.6,0.0,ESE,0.7,119.0
22943,2015-11-11 19:00:00,2015,11,11,19,125.0,4.0,84.0,2600.0,3.0,5.8,1027.1,3.6,0.0,ESE,1.6,125.0
22944,2015-11-11 20:00:00,2015,11,11,20,131.0,5.0,81.0,2600.0,4.0,5.8,1027.4,3.6,0.0,E,1.4,131.0
22945,2015-11-11 21:00:00,2015,11,11,21,132.0,5.0,81.0,3000.0,4.0,6.0,1027.8,3.8,0.0,ESE,1.0,132.0
22946,2015-11-11 22:00:00,2015,11,11,22,130.0,4.0,72.0,2900.0,3.0,5.8,1027.9,3.8,0.0,E,1.1,130.0
22947,2015-11-11 23:00:00,2015,11,11,23,127.0,4.0,66.0,2900.0,3.0,6.0,1028.0,4.8,0.0,NNE,1.1,127.0
22948,2015-11-12 00:00:00,2015,11,12,0,127.0,3.0,67.0,2800.0,4.0,5.6,1027.7,5.2,0.0,ENE,1.0,127.0
22949,2015-11-12 01:00:00,2015,11,12,1,118.0,3.0,64.0,2800.0,4.0,5.6,1027.5,5.3,0.0,E,1.3,118.0
22950,2015-11-12 02:00:00,2015,11,12,2,126.0,3.0,61.0,3100.0,4.0,5.7,1027.6,5.3,0.3,E,0.6,126.0
22951,2015-11-12 03:00:00,2015,11,12,3,123.0,3.0,60.0,2800.0,3.0,5.7,1027.2,5.1,0.1,E,1.1,123.0
22952,2015-11-12 04:00:00,2015,11,12,4,118.0,2.0,62.0,2900.0,3.0,5.6,1026.9,5.0,0.0,ESE,1.0,118.0
22953,2015-11-12 05:00:00,2015,11,12,5,109.0,3.0,62.0,2900.0,3.0,5.5,1026.9,5.1,0.1,NE,0.8,109.0
22954,2015-11-12 06:00:00,2015,11,12,6,99.0,2.0,64.0,2800.0,3.0,5.5,1026.9,5.2,0.0,ENE,0.9,99.0
22955,2015-11-12 07:00:00,2015,11,12,7,100.0,2.0,66.0,2800.0,3.0,5.4,1026.8,5.0,0.0,ENE,1.3,100.0
22956,2015-11-12 08:00:00,2015,11,12,8,149.0,3.0,64.0,3000.0,3.0,5.6,1027.4,5.2,0.0,ENE,0.9,140.0
22957,2015-11-12 09:00:00,2015,11,12,9,146.0,3.0,63.0,3000.0,3.0,5.7,1027.7,5.1,0.0,ENE,0.7,137.0
22958,2015-11-12 10:00:00,2015,11,12,10,140.0,3.0,65.0,3100.0,3.0,5.8,1027.5,5.4,0.0,ENE,0.9,140.0
22959,2015-11-12 11:00:00,2015,11,12,11,128.0,3.0,63.0,3300.0,3.0,6.3,1027.4,5.7,0.0,NE,0.8,128.0
22960,2015-11-12 12:00:00,2015,11,12,12,163.0,5.0,68.0,3000.0,4.0,7.2,1026.7,5.2,0.0,SW,1.0,163.0
22961,2015-11-12 13:00:00,2015,11,12,13,216.0,8.0,66.0,2700.0,6.0,7.2,1025.8,4.7,0.0,WSW,0.7,216.0
22962,2015-11-12 14:00:00,2015,11,12,14,212.0,10.0,70.0,2900.0,8.0,7.5,1025.0,4.6,0.0,S,0.8,212.0
22963,2015-11-12 15:00:00,2015,11,12,15,209.0,11.0,79.0,3000.0,7.0,7.6,1024.6,4.4,0.0,SSW,0.9,209.0
22964,2015-11-12 16:00:00,2015,11,12,16,194.0,10.0,85.0,3100.0,4.0,7.5,1024.5,4.6,0.0,SSE,1.1,194.0
22965,2015-11-12 17:00:00,2015,11,12,17,195.0,9.0,86.0,3200.0,3.0,7.2,1024.2,4.7,0.0,SSE,1.1,195.0
22966,2015-11-12 18:00:00,2015,11,12,18,191.0,11.0,82.0,3300.0,3.0,7.2,1024.1,4.7,0.0,S,1.5,191.0
22967,2015-11-12 19:00:00,2015,11,12,19,216.0,9.0,92.0,4200.0,4.0,7.1,1024.1,4.9,0.0,SE,0.7,216.0
22968,2015-11-12 20:00:00,2015,11,12,20,230.0,6.0,87.0,4300.0,4.0,7.0,1023.9,4.8,0.0,E,0.9,230.0
22969,2015-11-12 21:00:00,2015,11,12,21,237.0,7.0,90.0,4100.0,5.0,6.9,1023.6,4.9,0.0,E,1.4,237.0
22970,2015-11-12 22:00:00,2015,11,12,22,246.0,10.0,89.0,4200.0,5.0,6.7,1023.4,4.9,0.0,ENE,1.2,246.0
22971,2015-11-12 23:00:00,2015,11,12,23,248.0,10.0,82.0,4200.0,5.0,6.8,1023.0,4.6,0.0,SSE,1.3,248.0
22972,2015-11-13 00:00:00,2015,11,13,0,245.0,11.0,80.0,3900.0,5.0,6.5,1022.7,4.3,0.0,SSE,1.0,245.0
22973,2015-11-13 01:00:00,2015,11,13,1,238.0,13.0,79.0,3800.0,5.0,7.1,1022.3,4.7,0.0,SSW,1.3,238.0
22974,2015-11-13 02:00:00,2015,11,13,2,214.0,13.0,75.0,3500.0,4.0,6.9,1021.8,4.6,0.0,S,1.3,214.0
22975,2015-11-13 03:00:00,2015,11,13,3,201.0,13.0,73.0,3200.0,4.0,6.8,1021.3,4.3,0.0,S,1.2,201.0
22976,2015-11-13 04:00:00,2015,11,13,4,175.0,13.0,71.0,3100.0,,6.4,1020.5,4.6,0.0,SE,0.9,175.0
22977,2015-11-13 05:00:00,2015,11,13,5,165.0,12.0,67.0,3000.0,3.0,6.0,1020.4,4.0,0.0,SSE,0.5,165.0
22978,2015-11-13 06:00:00,2015,11,13,6,160.0,12.0,67.0,3000.0,3.0,5.8,1020.1,4.0,0.0,SE,0.9,160.0
22979,2015-11-13 07:00:00,2015,11,13,7,178.0,15.0,66.0,3100.0,4.0,6.0,1020.2,4.0,0.0,SE,1.0,178.0
22980,2015-11-13 08:00:00,2015,11,13,8,187.0,17.0,63.0,3000.0,4.0,5.8,1020.5,4.1,0.0,E,1.0,187.0
22981,2015-11-13 09:00:00,2015,11,13,9,210.0,19.0,66.0,3100.0,5.0,6.3,1020.5,4.0,0.0,E,1.1,210.0
22982,2015-11-13 10:00:00,2015,11,13,10,217.0,20.0,73.0,3500.0,5.0,6.6,1020.1,3.9,0.0,ENE,1.0,217.0
22983,2015-11-13 11:00:00,2015,11,13,11,231.0,15.0,81.0,4700.0,5.0,7.1,1019.3,4.4,0.0,ENE,1.1,231.0
22984,2015-11-13 12:00:00,2015,11,13,12,240.0,15.0,84.0,4400.0,6.0,7.3,1018.2,4.4,0.0,ENE,1.4,240.0
22985,2015-11-13 13:00:00,2015,11,13,13,244.0,16.0,87.0,4300.0,5.0,7.5,1017.1,4.4,0.0,ENE,1.4,244.0
22986,2015-11-13 14:00:00,2015,11,13,14,247.0,17.0,91.0,4000.0,5.0,7.9,1016.3,4.5,0.0,N,1.4,247.0
22987,2015-11-13 15:00:00,2015,11,13,15,245.0,18.0,96.0,3900.0,5.0,7.9,1016.0,4.5,0.0,NE,1.0,245.0
22988,2015-11-13 16:00:00,2015,11,13,16,248.0,17.0,106.0,4100.0,4.0,7.7,1016.0,4.5,0.0,ENE,1.3,248.0
22989,2015-11-13 17:00:00,2015,11,13,17,260.0,14.0,101.0,4200.0,4.0,7.6,1015.8,4.7,0.0,NE,0.9,260.0
22990,2015-11-13 18:00:00,2015,11,13,18,256.0,13.0,97.0,4300.0,4.0,7.3,1015.9,4.8,0.0,NNE,1.0,256.0
22991,2015-11-13 19:00:00,2015,11,13,19,258.0,13.0,96.0,4500.0,5.0,7.1,1015.9,5.1,0.0,ENE,1.1,258.0
22992,2015-11-13 20:00:00,2015,11,13,20,261.0,13.0,99.0,4400.0,5.0,6.7,1015.7,5.2,0.0,ENE,1.0,261.0
22993,2015-11-13 21:00:00,2015,11,13,21,266.0,14.0,100.0,4700.0,6.0,6.8,1015.6,4.9,0.0,E,1.0,266.0
22994,2015-11-13 22:00:00,2015,11,13,22,264.0,13.0,99.0,4800.0,5.0,6.7,1015.3,4.9,0.0,ESE,0.9,264.0
22995,2015-11-13 23:00:00,2015,11,13,23,263.0,12.0,92.0,5000.0,5.0,6.6,1014.9,5.1,0.0,E,0.7,263.0
22996,2015-11-14 00:00:00,2015,11,14,0,258.0,12.0,91.0,4900.0,5.0,6.5,1014.2,5.3,0.0,ENE,1.0,258.0
22997,2015-11-14 01:00:00,2015,11,14,1,264.0,12.0,93.0,5000.0,6.0,7.3,1013.8,5.8,0.0,NE,1.5,264.0
22998,2015-11-14 02:00:00,2015,11,14,2,261.0,14.0,91.0,5100.0,7.0,7.2,1013.5,5.5,0.0,NE,1.2,261.0
22999,2015-11-14 03:00:00,2015,11,14,3,248.0,14.0,85.0,5000.0,6.0,7.3,1013.3,5.6,0.0,NE,0.7,248.0
23000,2015-11-14 04:00:00,2015,11,14,4,245.0,14.0,86.0,5000.0,6.0,7.1,1012.9,5.9,0.0,ENE,0.9,245.0
23001,2015-11-14 05:00:00,2015,11,14,5,242.0,13.0,77.0,5000.0,5.0,6.7,1012.3,5.3,0.0,ENE,0.7,242.0
23002,2015-11-14 06:00:00,2015,11,14,6,231.0,12.0,81.0,4800.0,5.0,6.7,1012.4,5.5,0.0,SE,0.6,231.0
23003,2015-11-14 07:00:00,2015,11,14,7,232.0,13.0,83.0,4800.0,5.0,6.7,1012.4,5.2,0.0,S,0.9,232.0
23004,2015-11-14 08:00:00,2015,11,14,8,219.0,11.0,79.0,4900.0,4.0,6.5,1012.4,4.5,0.0,WSW,0.9,219.0
23005,2015-11-14 09:00:00,2015,11,14,9,240.0,13.0,92.0,5500.0,5.0,7.6,1012.4,4.5,0.0,WSW,1.2,240.0
23006,2015-11-14 10:00:00,2015,11,14,10,260.0,23.0,99.0,4200.0,7.0,8.5,1012.4,4.9,0.0,W,0.8,260.0
23007,2015-11-14 11:00:00,2015,11,14,11,262.0,27.0,95.0,3800.0,14.0,9.3,1012.1,5.7,0.0,ENE,0.9,262.0
23008,2015-11-14 12:00:00,2015,11,14,12,264.0,27.0,106.0,4000.0,16.0,9.7,1011.8,5.5,0.0,WSW,1.9,264.0
23009,2015-11-14 13:00:00,2015,11,14,13,275.0,28.0,106.0,4000.0,23.0,10.2,1011.1,5.8,0.0,SSW,1.6,275.0
